sac,3534136,3534172,676.5,393.6,613.5,276.0,181.0,133.4119934638562,Mercado Libre 1.jpg,None,None
fix,3534172,3534528,611.0,275.5,Mercado Libre 1.jpg,None
sac,3534528,3534602,607.3,275.5,132.9,82.1,286.0,512.3074467543879,Mercado Libre 1.jpg,None,None
fix,3534602,3534996,141.4,84.2,Mercado Libre 1.jpg,None
sac,3534996,3535016,141.5,83.6,201.8,74.2,114.0,61.02827213677281,Mercado Libre 1.jpg,None,None
fix,3535016,3535410,199.4,74.5,Mercado Libre 1.jpg,None
sac,3535410,3535490,200.9,74.6,830.6,79.3,311.0,629.7175398541794,Mercado Libre 1.jpg,None,None
fix,3535490,3535626,822.4,83.1,Mercado Libre 1.jpg,None
fix,3536096,3536204,1092.2,-66.1,Mercado Libre 1.jpg,None
sac,3536204,3536212,1093.0,-66.8,1082.5,-54.9,62.0,15.870097668256486,Mercado Libre 1.jpg,None,None
fix,3536212,3536358,1084.6,-57.6,Mercado Libre 1.jpg,None
sac,3536358,3536418,1082.3,-55.3,787.8,301.5,558.0,462.6407785744789,Mercado Libre 1.jpg,None,None
fix,3536418,3536654,789.3,298.2,Mercado Libre 1.jpg,None
sac,3536654,3536670,787.2,298.2,758.0,304.6,66.0,29.89314302645346,Mercado Libre 1.jpg,None,None
fix,3536670,3536810,760.6,303.7,Mercado Libre 1.jpg,None
sac,3536810,3536856,759.6,302.6,815.0,574.8,339.0,277.78048887565876,Mercado Libre 1.jpg,None,None
fix,3536856,3537046,815.2,577.3,Mercado Libre 1.jpg,None
sac,3537046,3537070,814.5,579.7,781.2,644.1,162.0,72.49999999999996,Mercado Libre 1.jpg,None,None
fix,3537070,3537382,777.7,648.2,Mercado Libre 1.jpg,None
sac,3537382,3537426,776.2,647.2,542.1,655.3,180.0,234.24009050544703,Mercado Libre 1.jpg,None,None
fix,3537426,3537604,540.9,653.6,Mercado Libre 1.jpg,None
sac,3537604,3537616,545.6,655.1,569.9,656.8,61.0,24.35939243905721,Mercado Libre 1.jpg,None,None
fix,3537616,3537808,576.0,658.8,Mercado Libre 1.jpg,None
sac,3537808,3537842,573.6,660.7,434.0,635.5,143.0,141.85626528285596,Mercado Libre 1.jpg,None,None
fix,3537842,3538084,426.7,634.7,Mercado Libre 1.jpg,None
sac,3538084,3538108,425.5,636.8,469.8,687.1,116.0,67.02671109341415,Mercado Libre 1.jpg,None,None
fix,3538108,3538318,473.7,698.7,Mercado Libre 1.jpg,None
sac,3538318,3538380,472.0,698.2,558.5,336.8,339.0,371.60760218273253,Mercado Libre 1.jpg,None,None
fix,3538380,3538570,556.5,348.0,Mercado Libre 1.jpg,None
sac,3538570,3538614,556.5,348.5,792.1,314.9,221.0,237.9838649992894,Mercado Libre 1.jpg,None,None
fix,3538614,3538754,793.2,318.6,Mercado Libre 1.jpg,None
sac,3538754,3538778,791.8,320.4,787.0,263.1,128.0,57.50069564796581,Mercado Libre 1.jpg,None,None
fix,3538778,3538970,787.4,255.4,Mercado Libre 1.jpg,None
sac,3538970,3538992,788.8,257.4,758.7,219.6,106.0,48.32028559518241,Mercado Libre 1.jpg,None,None
fix,3538992,3539212,756.9,219.1,Mercado Libre 1.jpg,None
sac,3539212,3539230,759.1,219.1,803.0,224.3,81.0,44.206899913927444,Mercado Libre 1.jpg,None,None
fix,3539230,3539424,812.8,226.1,Mercado Libre 1.jpg,None
sac,3539424,3539446,812.0,227.9,764.3,268.2,132.0,62.44501581391427,Mercado Libre 1.jpg,None,None
fix,3539446,3539820,765.6,274.8,Mercado Libre 1.jpg,None
sac,3539820,3539842,769.1,276.0,833.5,278.9,99.0,64.46526196332407,Mercado Libre 1.jpg,None,None
fix,3539842,3540192,842.5,278.6,Mercado Libre 1.jpg,None
sac,3541124,3541156,679.8,382.8,599.3,290.7,183.0,122.32195224079774,Mercado Libre 2.jpg,None,None
fix,3541156,3541444,591.0,272.9,Mercado Libre 2.jpg,None
sac,3541444,3541484,588.8,271.2,414.5,291.1,161.0,175.4323231334522,Mercado Libre 2.jpg,None,None
fix,3541484,3541702,413.5,289.8,Mercado Libre 2.jpg,None
sac,3541702,3541710,410.2,291.8,401.9,297.3,43.0,9.956907150315311,Mercado Libre 2.jpg,None,None
fix,3541710,3541962,397.3,300.5,Mercado Libre 2.jpg,None
sac,3541962,3541982,398.2,300.8,453.2,298.4,106.0,55.05233873324548,Mercado Libre 2.jpg,None,None
fix,3541982,3542240,461.7,297.1,Mercado Libre 2.jpg,None
sac,3542240,3542278,461.3,298.7,629.2,293.5,179.0,167.9805048212441,Mercado Libre 2.jpg,None,None
fix,3542278,3542520,632.3,300.0,Mercado Libre 2.jpg,None
sac,3542520,3542554,633.6,302.8,769.2,311.0,132.0,135.84770885075687,Mercado Libre 2.jpg,None,None
