sac,4411720,4411770,675.4,376.8,931.4,379.2,185.0,256.01124975281846,Claro 1.jpg,None,None
fix,4411770,4411916,933.2,379.7,Claro 1.jpg,None
sac,4411916,4411924,929.2,379.8,925.3,371.8,44.0,8.90000000000004,Claro 1.jpg,None,None
fix,4411924,4412470,925.7,364.1,Claro 1.jpg,None
sac,4412470,4412540,925.2,362.8,456.2,434.0,243.0,474.3737345174162,Claro 1.jpg,None,None
fix,4412540,4412770,461.8,437.6,Claro 1.jpg,None
sac,4412770,4412794,460.6,439.1,396.3,423.1,88.0,66.2607727090471,Claro 1.jpg,None,None
fix,4412794,4413032,377.2,411.7,Claro 1.jpg,None
sac,4413032,4413058,375.8,412.5,339.2,372.5,91.0,54.21770928396,Claro 1.jpg,None,None
fix,4413058,4413178,332.0,347.7,Claro 1.jpg,None
sac,4413178,4413198,331.3,344.8,298.2,319.8,86.0,41.48023625776499,Claro 1.jpg,None,None
fix,4413198,4413476,288.1,311.5,Claro 1.jpg,None
sac,4413476,4413516,290.2,311.3,490.0,309.5,204.0,199.80810794359675,Claro 1.jpg,None,None
fix,4413516,4413654,497.1,311.8,Claro 1.jpg,None
sac,4413654,4413682,494.9,313.6,590.1,307.4,125.0,95.40167713410497,Claro 1.jpg,None,None
fix,4413682,4414048,595.5,308.4,Claro 1.jpg,None
sac,4414048,4414084,592.6,307.7,510.9,370.0,136.0,102.74327228582906,Claro 1.jpg,None,None
fix,4414084,4414382,512.4,367.1,Claro 1.jpg,None
sac,4414382,4414418,512.3,367.4,390.0,347.8,125.0,123.86060713560218,Claro 1.jpg,None,None
fix,4414418,4414620,394.6,349.3,Claro 1.jpg,None
sac,4414620,4414652,394.3,352.7,347.9,238.9,208.0,122.89589089957401,Claro 1.jpg,None,None
fix,4414652,4414872,353.3,221.4,Claro 1.jpg,None
sac,4414872,4414892,354.9,221.2,319.4,205.8,72.0,38.696382259844384,Claro 1.jpg,None,None
fix,4414892,4415236,313.4,202.7,Claro 1.jpg,None
fix,4415386,4415568,895.9,426.0,Claro 1.jpg,None
sac,4415568,4415586,891.2,427.2,934.2,403.5,130.0,49.09877798886648,Claro 1.jpg,None,None
fix,4415586,4416050,936.3,393.1,Claro 1.jpg,None
sac,4416050,4416098,935.2,399.0,832.4,629.4,267.0,252.29347989989753,Claro 1.jpg,None,None
fix,4416098,4416306,836.1,636.6,Claro 1.jpg,None
sac,4416306,4416344,834.7,643.9,694.5,631.3,148.0,140.76505248107577,Claro 1.jpg,None,None
fix,4416344,4416570,694.9,631.4,Claro 1.jpg,None
sac,4416570,4416590,692.6,632.5,629.0,626.7,110.0,63.86391782532608,Claro 1.jpg,None,None
fix,4416590,4416750,607.3,627.6,Claro 1.jpg,None
sac,4416750,4416770,605.8,628.0,552.4,623.6,82.0,53.580966769926775,Claro 1.jpg,None,None
fix,4416770,4416934,543.4,625.4,Claro 1.jpg,None
sac,4416934,4416942,542.3,625.4,531.9,624.7,39.0,10.42353107157068,Claro 1.jpg,None,None
fix,4416942,4417198,526.3,624.0,Claro 1.jpg,None
sac,4417198,4417222,525.3,624.8,603.1,630.4,117.0,78.00128204074605,Claro 1.jpg,None,None
fix,4417222,4417530,618.6,630.0,Claro 1.jpg,None
sac,4418758,4418790,686.0,388.0,596.9,344.2,115.0,99.2836844602375,Claro 2.jpg,None,None
fix,4418790,4418946,572.5,335.2,Claro 2.jpg,None
sac,4418946,4418964,570.2,333.0,563.8,306.9,71.0,26.87322087134332,Claro 2.jpg,None,None
fix,4418964,4419114,557.8,293.9,Claro 2.jpg,None
sac,4419114,4419162,555.5,289.7,334.2,243.0,166.0,226.17378274238595,Claro 2.jpg,None,None
fix,4419162,4419320,337.7,241.3,Claro 2.jpg,None
sac,4419320,4419342,337.7,240.1,308.0,201.1,106.0,49.0213218916014,Claro 2.jpg,None,None
fix,4419342,4419526,288.5,184.3,Claro 2.jpg,None
sac,4419526,4419538,285.4,182.2,266.3,180.4,51.0,19.18462926407489,Claro 2.jpg,None,None
fix,4419538,4419856,262.5,178.3,Claro 2.jpg,None
sac,4419856,4419872,266.1,179.1,309.1,179.6,97.0,43.00290687848904,Claro 2.jpg,None,None
fix,4419872,4420144,317.2,180.5,Claro 2.jpg,None
sac,4420144,4420184,315.6,183.2,530.2,179.1,212.0,214.6391623166658,Claro 2.jpg,None,None
fix,4420184,4420368,535.8,181.4,Claro 2.jpg,None
sac,4420368,4420380,531.4,178.4,519.1,174.1,36.0,13.029965464267317,Claro 2.jpg,None,None
fix,4420380,4420606,505.5,173.1,Claro 2.jpg,None
sac,4420606,4420656,500.5,173.5,810.0,200.6,234.0,310.6841804791483,Claro 2.jpg,None,None
fix,4420656,4420928,808.8,199.0,Claro 2.jpg,None
sac,4420928,4420942,807.8,197.7,834.8,211.0,84.0,30.098006578509487,Claro 2.jpg,None,None
fix,4420942,4421092,830.0,218.2,Claro 2.jpg,None
sac,4421092,4421134,830.0,218.5,1015.0,242.6,157.0,186.56315284642892,Claro 2.jpg,None,None
fix,4421134,4421384,1012.6,244.1,Claro 2.jpg,None
sac,4421384,4421432,1008.6,247.0,890.8,504.0,333.0,282.7115844814287,Claro 2.jpg,None,None
fix,4421432,4421642,891.2,508.2,Claro 2.jpg,None
sac,4421642,4421670,891.8,505.0,787.6,481.7,148.0,106.77326444386716,Claro 2.jpg,None,None
fix,4421670,4421938,752.6,477.8,Claro 2.jpg,None
sac,4421938,4421952,747.4,477.8,722.7,478.3,59.0,24.705060210410267,Claro 2.jpg,None,None
fix,4421952,4422422,717.3,484.1,Claro 2.jpg,None
sac,4422422,4422440,718.1,488.4,761.0,492.3,85.0,43.076907967030294,Claro 2.jpg,None,None
fix,4422440,4422846,765.1,490.5,Claro 2.jpg,None
sac,4422846,4422884,763.9,491.6,934.7,506.7,148.0,171.4661774228376,Claro 2.jpg,None,None
fix,4422884,4423162,947.0,509.9,Claro 2.jpg,None
sac,4423162,4423234,945.9,512.5,499.4,612.3,236.0,457.51752971880757,Claro 2.jpg,None,None
fix,4423234,4423464,504.7,617.2,Claro 2.jpg,None
sac,4423464,4423508,509.1,622.6,760.1,677.0,213.0,256.82749074038003,Claro 2.jpg,None,None
fix,4423508,4423688,759.0,680.0,Claro 2.jpg,None
sac,4423688,4423704,756.2,678.0,719.4,682.9,77.0,37.124789561693206,Claro 2.jpg,None,None
fix,4423704,4423918,711.9,688.2,Claro 2.jpg,None
sac,4423918,4423978,713.0,689.9,387.4,633.7,207.0,330.4145880556729,Claro 2.jpg,None,None
fix,4423978,4424058,393.5,633.7,Claro 2.jpg,None
sac,4424058,4424082,393.8,633.2,305.0,630.3,135.0,88.8473409844099,Claro 2.jpg,None,None
fix,4424082,4424202,285.7,628.4,Claro 2.jpg,None
sac,4424202,4424216,283.8,630.4,245.8,625.6,88.0,38.301958174485016,Claro 2.jpg,None,None
fix,4424216,4424408,241.5,627.4,Claro 2.jpg,None
sac,4425798,4425822,682.3,408.8,709.3,359.1,125.0,56.56049858337529,Claro 3.jpg,None,None
fix,4425822,4426074,731.8,327.6,Claro 3.jpg,None
sac,4426074,4426098,733.9,322.0,765.3,281.4,108.0,51.32562712719642,Claro 3.jpg,None,None
fix,4426098,4426282,772.1,261.7,Claro 3.jpg,None
sac,4426282,4426328,771.4,261.5,956.1,245.9,143.0,185.35762730462434,Claro 3.jpg,None,None
fix,4426328,4426708,955.6,245.6,Claro 3.jpg,None
sac,4426708,4426732,951.8,247.3,998.4,279.5,85.0,56.642740046717385,Claro 3.jpg,None,None
fix,4426732,4426874,999.2,295.1,Claro 3.jpg,None
sac,4426874,4426924,997.1,297.2,980.3,597.2,325.0,300.4700317835375,Claro 3.jpg,None,None
fix,4426924,4427148,977.9,599.5,Claro 3.jpg,None
sac,4427148,4427192,977.0,599.2,777.9,561.7,183.0,202.60074037377063,Claro 3.jpg,None,None
fix,4427192,4427326,778.7,562.8,Claro 3.jpg,None
fix,4427456,4427552,615.8,587.9,Claro 3.jpg,None
sac,4427552,4427570,616.1,580.8,621.3,622.5,100.0,42.02296990932463,Claro 3.jpg,None,None
fix,4427570,4427790,627.2,608.5,Claro 3.jpg,None
sac,4427790,4427808,636.0,595.0,675.7,612.3,103.0,43.30565782897198,Claro 3.jpg,None,None
fix,4427808,4428152,664.3,616.9,Claro 3.jpg,None
sac,4428152,4428170,650.6,625.2,690.9,641.0,87.0,43.286603008321116,Claro 3.jpg,None,None
fix,4428170,4428398,689.6,642.8,Claro 3.jpg,None
sac,4428398,4428428,687.1,641.6,812.4,640.3,139.0,125.3067436333735,Claro 3.jpg,None,None
fix,4428428,4428820,828.0,646.1,Claro 3.jpg,None
sac,4428820,4428852,826.2,645.6,965.0,662.7,143.0,139.849383266427,Claro 3.jpg,None,None
fix,4428852,4429290,986.4,664.7,Claro 3.jpg,None
sac,4429290,4429308,989.2,664.5,1031.5,673.9,77.0,43.33185894927652,Claro 3.jpg,None,None
fix,4429308,4429708,1034.9,671.9,Claro 3.jpg,None
sac,4429708,4429784,1035.4,671.0,828.3,311.1,279.0,415.2329707525644,Claro 3.jpg,None,None
fix,4429784,4429914,831.0,314.7,Claro 3.jpg,None
sac,4429914,4429974,831.6,314.9,647.6,164.4,195.0,237.71043309034627,Claro 3.jpg,None,None
fix,4429974,4430098,650.6,165.0,Claro 3.jpg,None
sac,4430098,4430152,651.2,165.7,363.0,143.7,203.0,289.0384749475405,Claro 3.jpg,None,None
fix,4430152,4430262,365.1,142.6,Claro 3.jpg,None
sac,4430262,4430286,364.6,140.1,311.5,110.4,103.0,60.841597612160065,Claro 3.jpg,None,None
fix,4430286,4430400,287.5,100.6,Claro 3.jpg,None
sac,4430400,4430416,283.6,99.7,245.0,98.2,81.0,38.62913408296906,Claro 3.jpg,None,None
fix,4430416,4430652,242.5,100.2,Claro 3.jpg,None
sac,4430652,4430684,241.3,101.0,384.7,98.4,198.0,143.4235684955579,Claro 3.jpg,None,None
fix,4430684,4430930,381.4,102.2,Claro 3.jpg,None
sac,4430930,4430938,379.1,103.1,367.3,101.4,46.0,11.921828718783047,Claro 3.jpg,None,None
fix,4430938,4431070,360.4,102.3,Claro 3.jpg,None
sac,4431070,4431094,360.2,104.5,434.3,94.2,129.0,74.81243212194083,Claro 3.jpg,None,None
fix,4431094,4431382,446.0,95.2,Claro 3.jpg,None
sac,4431382,4431396,448.4,96.5,479.2,96.4,75.0,30.800162337234532,Claro 3.jpg,None,None
fix,4431396,4431548,481.6,95.1,Claro 3.jpg,None
sac,4432876,4432938,684.5,389.5,909.6,240.1,176.0,270.1673000198211,Claro 4.jpg,None,None
fix,4432938,4433258,913.0,223.7,Claro 4.jpg,None
sac,4433258,4433280,911.3,224.2,956.7,210.9,90.0,47.30803314448834,Claro 4.jpg,None,None
fix,4433280,4433540,975.9,204.7,Claro 4.jpg,None
sac,4433540,4433572,976.0,204.6,1083.8,205.4,111.0,107.80296841924155,Claro 4.jpg,None,None
fix,4433572,4433782,1082.5,220.7,Claro 4.jpg,None
fix,4433862,4433970,1695.8,275.2,Claro 4.jpg,None
fix,4434036,4434392,1151.3,174.6,Claro 4.jpg,None
sac,4434392,4434462,1154.5,168.3,914.5,276.5,1285.0,263.2626825055157,Claro 4.jpg,None,None
fix,4434462,4434618,916.7,278.7,Claro 4.jpg,None
sac,4434618,4434638,915.5,280.2,898.9,242.9,110.0,40.82707435023969,Claro 4.jpg,None,None
fix,4434638,4434800,896.1,231.6,Claro 4.jpg,None
sac,4434800,4434852,895.8,232.4,628.9,163.5,225.0,275.64981407575806,Claro 4.jpg,None,None
fix,4434852,4435014,633.2,164.0,Claro 4.jpg,None
sac,4435014,4435062,633.1,164.9,383.3,171.0,196.0,249.87446848367682,Claro 4.jpg,None,None
fix,4435062,4435354,387.0,174.9,Claro 4.jpg,None
sac,4435354,4435402,386.9,178.4,279.8,371.8,227.0,221.0745801760121,Claro 4.jpg,None,None
fix,4435402,4435596,280.3,372.7,Claro 4.jpg,None
sac,4435596,4435612,277.7,373.6,252.0,364.5,60.0,27.263528751795867,Claro 4.jpg,None,None
fix,4435612,4435926,247.8,361.5,Claro 4.jpg,None
sac,4435926,4435934,246.9,360.3,235.1,359.5,45.0,11.827087553578027,Claro 4.jpg,None,None
fix,4435934,4436224,226.0,360.6,Claro 4.jpg,None
sac,4436224,4436246,224.4,362.5,266.7,393.9,104.0,52.68064160581188,Claro 4.jpg,None,None
fix,4436246,4436498,262.2,406.3,Claro 4.jpg,None
sac,4436498,4436516,262.6,406.1,279.0,371.1,97.0,38.6517787430281,Claro 4.jpg,None,None
fix,4436516,4436724,280.9,360.2,Claro 4.jpg,None
sac,4436724,4436738,279.5,358.5,254.9,354.0,57.0,25.008198655640907,Claro 4.jpg,None,None
fix,4436738,4437026,252.3,352.5,Claro 4.jpg,None
sac,4437026,4437046,253.0,350.4,308.7,357.1,104.0,56.10151513105506,Claro 4.jpg,None,None
fix,4437046,4437244,312.4,358.1,Claro 4.jpg,None
sac,4437244,4437270,310.4,359.5,266.6,417.5,140.0,72.68039625648719,Claro 4.jpg,None,None
fix,4437270,4437456,267.8,422.0,Claro 4.jpg,None
sac,4437456,4437464,263.3,421.6,253.1,425.7,43.0,10.993179703798171,Claro 4.jpg,None,None
fix,4437464,4437856,247.1,423.6,Claro 4.jpg,None
sac,4437856,4437876,243.7,424.0,312.0,421.1,142.0,68.36153889432275,Claro 4.jpg,None,None
fix,4437876,4438252,315.5,422.6,Claro 4.jpg,None
sac,4438252,4438266,319.6,425.1,353.7,428.2,79.0,34.24061915328047,Claro 4.jpg,None,None
fix,4438266,4438490,358.3,427.4,Claro 4.jpg,None
sac,4438490,4438500,355.2,427.1,339.1,426.6,50.0,16.10776210402919,Claro 4.jpg,None,None
fix,4438500,4438904,328.8,426.0,Claro 4.jpg,None
sac,4439674,4439686,667.0,399.1,648.9,391.6,56.0,19.592345444075878,None,None,None
fix,4439686,4439890,643.4,386.0,Claro 5.jpg,None
sac,4439890,4439922,641.7,383.6,536.7,324.6,137.0,120.44085685513866,Claro 5.jpg,None,None
fix,4439922,4440076,520.0,311.5,Claro 5.jpg,None
sac,4440076,4440128,516.5,309.8,311.0,171.4,217.0,247.7595810458195,Claro 5.jpg,None,None
fix,4440128,4440336,306.8,165.9,Claro 5.jpg,None
sac,4440336,4440352,307.4,166.0,314.2,145.9,66.0,21.21909517392294,Claro 5.jpg,None,None
fix,4440352,4440484,316.4,141.7,Claro 5.jpg,None
sac,4440484,4440532,315.3,143.4,593.6,111.2,232.0,280.1566169127547,Claro 5.jpg,None,None
fix,4440532,4440722,591.3,113.1,Claro 5.jpg,None
sac,4440722,4440740,587.7,113.4,550.2,101.5,89.0,39.342851955596714,Claro 5.jpg,None,None
fix,4440740,4441470,542.1,101.7,Claro 5.jpg,None
