sac,7816274,7816340,679.6,370.9,683.8,436.8,205.0,66.0337035157048,Falabella 1.jpg,None,None
fix,7816340,7816596,683.1,374.0,Falabella 1.jpg,None
sac,7816596,7816620,689.3,370.3,609.6,303.5,218.0,103.99197084390694,Falabella 1.jpg,None,None
fix,7816620,7817772,596.2,285.3,Falabella 1.jpg,None
fix,7817952,7818114,633.6,276.9,Falabella 1.jpg,None
sac,7818114,7818148,638.9,284.1,756.6,276.1,167.0,117.97156437040246,Falabella 1.jpg,None,None
fix,7818148,7818308,755.5,278.7,Falabella 1.jpg,None
sac,7818308,7818362,756.4,281.5,336.0,139.9,360.0,443.6064922879285,Falabella 1.jpg,None,None
fix,7818362,7818606,340.0,143.6,Falabella 1.jpg,None
sac,7818606,7818628,341.6,145.8,278.6,132.5,114.0,64.38858594502601,Falabella 1.jpg,None,None
fix,7818628,7818932,279.1,134.1,Falabella 1.jpg,None
sac,7818932,7818952,280.2,136.3,263.6,97.7,112.0,42.01809134170661,Falabella 1.jpg,None,None
fix,7818952,7819400,264.4,102.4,Falabella 1.jpg,None
sac,7819400,7819422,266.6,105.9,304.5,68.9,125.0,52.966121247454,Falabella 1.jpg,None,None
fix,7819422,7820800,316.3,78.4,Falabella 1.jpg,None
sac,7820800,7820830,324.8,88.1,304.0,166.0,193.0,80.62908904359519,Falabella 1.jpg,None,None
fix,7820830,7821360,301.8,167.9,Falabella 1.jpg,None
sac,7821360,7821406,302.3,172.3,549.8,78.4,234.0,264.7139210544092,Falabella 1.jpg,None,None
fix,7821406,7821890,555.3,82.7,Falabella 1.jpg,None
sac,7821890,7821910,565.9,86.1,616.2,70.9,117.0,52.546455636893405,Falabella 1.jpg,None,None
fix,7821910,7822100,612.3,72.4,Falabella 1.jpg,None
sac,7822100,7822146,612.7,73.1,841.3,51.2,236.0,229.646619831427,Falabella 1.jpg,None,None
fix,7822146,7822456,849.1,51.0,Falabella 1.jpg,None
sac,7823456,7823476,708.0,344.2,697.5,306.4,99.0,39.23123755376576,Falabella 2.jpg,None,None
fix,7823476,7823786,702.5,313.2,Falabella 2.jpg,None
sac,7823786,7823802,706.8,313.6,741.1,303.3,84.0,35.813126085277794,Falabella 2.jpg,None,None
fix,7823802,7824136,743.3,302.9,Falabella 2.jpg,None
sac,7824136,7824194,744.9,301.6,288.9,102.4,347.0,497.6109323557914,Falabella 2.jpg,None,None
fix,7824194,7824446,283.5,108.9,Falabella 2.jpg,None
sac,7824446,7824476,282.0,112.6,178.3,67.0,177.0,113.2830525718653,Falabella 2.jpg,None,None
fix,7824476,7824542,166.4,57.2,Falabella 2.jpg,None
sac,7824542,7824558,161.5,55.7,176.7,72.4,91.0,22.58162970203877,Falabella 2.jpg,None,None
fix,7824558,7824664,170.7,64.9,Falabella 2.jpg,None
sac,7824664,7824680,164.6,60.5,179.2,78.4,90.0,23.099134182908244,Falabella 2.jpg,None,None
fix,7824680,7824706,178.6,75.9,Falabella 2.jpg,None
