sac,276329,276377,672.4,366.8,519.8,230.3,233.0,204.74132460253355,Mercado Libre 1.jpg,None,None
sac,276331,276377,680.4,371.6,525.8,226.8,220.0,211.8211509741178,Mercado Libre 1.jpg,None,None
fix,276377,276521,525.9,235.4,Mercado Libre 1.jpg,None
fix,276377,276525,528.6,227.7,Mercado Libre 1.jpg,None
sac,276521,276545,530.6,240.1,509.5,186.1,126.0,57.9759432868496,Mercado Libre 1.jpg,None,None
sac,276525,276545,528.4,228.1,512.5,191.0,92.0,40.3635974610787,Mercado Libre 1.jpg,None,None
fix,276545,276725,508.4,175.3,Mercado Libre 1.jpg,None
fix,276545,276727,507.5,181.4,Mercado Libre 1.jpg,None
sac,276725,276777,510.3,175.4,168.6,50.8,305.0,363.70874336479733,Mercado Libre 1.jpg,None,None
sac,276727,276779,506.8,181.8,167.0,97.2,282.0,350.17310005196003,Mercado Libre 1.jpg,None,None
fix,276777,277663,179.0,56.6,Mercado Libre 1.jpg,None
fix,276779,277667,180.8,93.8,Mercado Libre 1.jpg,None
sac,277663,277699,177.6,48.9,123.5,155.8,203.0,119.80993281026412,Mercado Libre 1.jpg,None,None
sac,277667,277701,183.5,97.3,127.3,199.1,216.0,116.2827588252016,Mercado Libre 1.jpg,None,None
fix,277701,278049,131.4,196.5,Mercado Libre 1.jpg,None
fix,277699,278051,125.0,159.1,Mercado Libre 1.jpg,None
sac,278049,278089,130.0,204.3,188.3,94.2,178.0,124.58290412412131,Mercado Libre 1.jpg,None,None
sac,278051,278091,123.9,167.9,179.1,51.8,166.0,128.55446316639495,Mercado Libre 1.jpg,None,None
fix,278091,278309,179.2,57.5,Mercado Libre 1.jpg,None
fix,278089,278309,186.5,98.5,Mercado Libre 1.jpg,None
sac,278309,278369,178.6,57.6,553.6,231.4,428.0,413.31760185116724,Mercado Libre 1.jpg,None,None
sac,278309,278369,185.9,100.1,583.2,242.0,444.0,421.880196264295,Mercado Libre 1.jpg,None,None
fix,278369,278507,565.6,240.8,Mercado Libre 1.jpg,None
fix,278369,278507,583.8,253.8,Mercado Libre 1.jpg,None
sac,278507,278553,582.0,256.5,834.9,341.1,370.0,266.67502695228137,Mercado Libre 1.jpg,None,None
sac,278507,278565,567.0,240.7,800.1,321.1,333.0,246.57609373173224,Mercado Libre 1.jpg,None,None
fix,278565,278723,813.8,331.0,Mercado Libre 1.jpg,None
fix,278553,278723,829.7,347.1,Mercado Libre 1.jpg,None
sac,278723,278743,828.3,352.4,882.8,347.6,109.0,54.71096782181795,Mercado Libre 1.jpg,None,None
sac,278723,278745,814.5,335.6,880.0,334.0,125.0,65.51953907041776,Mercado Libre 1.jpg,None,None
fix,278745,279027,888.4,338.2,Mercado Libre 1.jpg,None
fix,278743,279029,892.3,349.6,Mercado Libre 1.jpg,None
fix,279173,279289,927.8,352.8,Mercado Libre 1.jpg,None
fix,279157,279291,926.0,344.4,Mercado Libre 1.jpg,None
fix,279515,279549,1147.6,611.9,Mercado Libre 1.jpg,None
fix,279501,279739,1141.6,640.1,Mercado Libre 1.jpg,None
sac,279549,279571,1141.5,594.9,1137.3,658.5,173.0,63.73852837962297,Mercado Libre 1.jpg,None,None
fix,279571,279739,1137.1,661.4,Mercado Libre 1.jpg,None
sac,279739,279753,1136.6,659.0,1125.5,639.6,60.0,22.351062614560345,Mercado Libre 1.jpg,None,None
sac,279739,279755,1140.2,643.3,1125.6,619.2,61.0,28.17747327210159,Mercado Libre 1.jpg,None,None
fix,279755,280003,1128.9,620.8,Mercado Libre 1.jpg,None
fix,279753,280003,1118.3,641.4,Mercado Libre 1.jpg,None
sac,280003,280039,1134.3,620.8,970.4,626.5,196.0,163.99908536330315,Mercado Libre 1.jpg,None,None
sac,280003,280041,1120.5,644.9,965.4,646.0,171.0,155.10390066017038,Mercado Libre 1.jpg,None,None
fix,280039,280345,979.9,630.1,Mercado Libre 1.jpg,None
fix,280041,280345,972.1,641.8,Mercado Libre 1.jpg,None
sac,280345,280385,980.8,630.9,792.8,687.4,262.0,196.30652052338965,Mercado Libre 1.jpg,None,None
sac,280345,280385,976.1,638.7,795.2,699.8,251.0,190.9398334554631,Mercado Libre 1.jpg,None,None
fix,280385,280537,800.0,688.2,Mercado Libre 1.jpg,None
fix,280385,280537,795.5,697.6,Mercado Libre 1.jpg,None
sac,280537,280553,794.0,696.2,819.5,717.7,73.0,33.354160160315836,Mercado Libre 1.jpg,None,None
sac,280537,280553,800.9,688.0,831.2,706.2,86.0,35.345862558438235,Mercado Libre 1.jpg,None,None
fix,280553,280781,834.5,707.2,Mercado Libre 1.jpg,None
fix,280553,280783,826.6,721.6,Mercado Libre 1.jpg,None
sac,280781,280827,836.5,708.1,575.9,664.7,219.0,264.18917464574514,Mercado Libre 1.jpg,None,None
sac,280783,280829,826.8,720.9,582.8,673.5,206.0,248.56138074930303,Mercado Libre 1.jpg,None,None
fix,280829,281055,588.1,674.4,Mercado Libre 1.jpg,None
fix,280827,281375,580.8,663.0,Mercado Libre 1.jpg,None
sac,281055,281063,588.5,676.8,581.5,668.6,47.0,10.781465577554792,Mercado Libre 1.jpg,None,None
fix,281063,281377,579.1,664.2,Mercado Libre 1.jpg,None
sac,281375,281413,579.8,665.4,441.3,719.5,178.0,148.69115642834979,Mercado Libre 1.jpg,None,None
sac,281377,281413,578.6,664.1,440.2,715.4,185.0,147.60165988226555,Mercado Libre 1.jpg,None,None
fix,281413,281625,446.2,714.7,Mercado Libre 1.jpg,None
fix,281413,281627,445.7,720.5,Mercado Libre 1.jpg,None
sac,281625,281633,449.0,715.9,457.9,719.6,37.0,9.638464608017188,Mercado Libre 1.jpg,None,None
sac,281627,281635,446.2,719.5,457.9,725.4,49.0,13.103434664239733,Mercado Libre 1.jpg,None,None
fix,281633,281825,469.1,719.1,Mercado Libre 1.jpg,None
fix,281635,281827,463.2,723.6,Mercado Libre 1.jpg,None
sac,281825,281863,469.2,716.7,664.7,724.9,220.0,195.6718937405166,Mercado Libre 1.jpg,None,None
sac,281827,281865,461.7,720.2,655.4,718.4,200.0,193.70836326808399,Mercado Libre 1.jpg,None,None
fix,281865,282255,652.7,718.0,Mercado Libre 1.jpg,None
fix,281863,282255,660.2,723.1,Mercado Libre 1.jpg,None
sac,283247,283291,664.2,363.6,537.6,227.9,208.0,185.58569449178998,Mercado Libre 2.jpg,None,None
sac,283247,283291,674.1,375.0,546.2,242.1,215.0,184.4473366573776,Mercado Libre 2.jpg,None,None
fix,283291,283515,547.9,240.2,Mercado Libre 2.jpg,None
fix,283291,283515,552.1,247.9,Mercado Libre 2.jpg,None
sac,283515,283563,554.8,248.2,445.1,300.4,106.0,121.48633668030321,Mercado Libre 2.jpg,None,None
sac,283515,283565,553.7,251.7,438.6,298.6,118.0,124.28845481379197,Mercado Libre 2.jpg,None,None
fix,283565,283791,444.4,301.6,Mercado Libre 2.jpg,None
fix,283563,283793,448.4,301.1,Mercado Libre 2.jpg,None
sac,283793,283809,446.1,299.9,412.6,315.6,85.0,36.99648631964935,Mercado Libre 2.jpg,None,None
sac,283791,283811,444.1,304.3,400.6,325.1,113.0,48.21711314460873,Mercado Libre 2.jpg,None,None
fix,283809,283961,405.4,318.8,Mercado Libre 2.jpg,None
fix,283811,283961,401.7,323.0,Mercado Libre 2.jpg,None
sac,283961,284001,400.4,321.8,671.0,275.4,317.0,274.5493034046891,Mercado Libre 2.jpg,None,None
sac,283961,284005,405.3,319.1,666.9,267.8,269.0,266.58253881302875,Mercado Libre 2.jpg,None,None
fix,284005,284187,668.2,264.5,Mercado Libre 2.jpg,None
fix,284001,284187,675.6,275.9,Mercado Libre 2.jpg,None
sac,284187,284225,675.0,278.1,812.6,256.0,173.0,139.3634457094112,Mercado Libre 2.jpg,None,None
sac,284187,284227,665.7,265.7,802.7,245.7,168.0,138.45215780189199,Mercado Libre 2.jpg,None,None
fix,284227,284455,796.6,244.4,Mercado Libre 2.jpg,None
fix,284225,284455,808.1,256.1,Mercado Libre 2.jpg,None
sac,284455,284493,808.8,253.2,972.1,257.9,182.0,163.3676222511671,Mercado Libre 2.jpg,None,None
sac,284455,284495,796.8,246.7,964.1,249.9,166.0,167.33060090730572,Mercado Libre 2.jpg,None,None
fix,284495,284765,960.4,246.3,Mercado Libre 2.jpg,None
fix,284493,284765,971.5,259.2,Mercado Libre 2.jpg,None
sac,284765,284807,971.8,260.0,1180.5,267.3,195.0,208.82763227121075,Mercado Libre 2.jpg,None,None
sac,284765,284809,959.5,247.3,1167.8,268.4,182.0,209.36594756550068,Mercado Libre 2.jpg,None,None
fix,284809,284943,1162.1,267.2,Mercado Libre 2.jpg,None
fix,284807,284943,1176.3,264.4,Mercado Libre 2.jpg,None
sac,284943,284993,1163.2,267.6,1171.2,459.7,381.0,192.26650774380855,Mercado Libre 2.jpg,None,None
sac,284943,285005,1174.6,261.0,1167.3,508.1,455.0,247.2078073200764,Mercado Libre 2.jpg,None,None
fix,284993,285227,1168.8,473.6,Mercado Libre 2.jpg,None
fix,285005,285227,1163.9,500.5,Mercado Libre 2.jpg,None
sac,285227,285249,1162.9,497.2,1180.5,576.7,201.0,81.42487334960985,Mercado Libre 2.jpg,None,None
sac,285227,285267,1166.7,476.1,1195.1,567.2,183.0,95.42415836673645,Mercado Libre 2.jpg,None,None
fix,285267,285409,1196.0,561.5,Mercado Libre 2.jpg,None
fix,285249,285409,1185.9,593.4,Mercado Libre 2.jpg,None
sac,285409,285421,1195.1,562.7,1192.6,546.2,55.0,16.688319268278637,Mercado Libre 2.jpg,None,None
fix,285421,285445,1196.5,542.3,Mercado Libre 2.jpg,None
fix,285573,285605,1194.0,486.2,Mercado Libre 2.jpg,None
fix,285575,285645,1196.3,507.9,Mercado Libre 2.jpg,None
sac,285605,285625,1186.2,478.4,1185.8,542.6,194.0,64.20124609382599,Mercado Libre 2.jpg,None,None
fix,285625,285647,1186.4,544.1,Mercado Libre 2.jpg,None
sac,285647,285679,1185.8,544.5,1028.7,552.5,207.0,157.30356003600164,Mercado Libre 2.jpg,None,None
sac,285645,285681,1196.6,507.9,1010.8,522.4,251.0,186.36493768946985,Mercado Libre 2.jpg,None,None
fix,285681,285879,1014.6,527.4,Mercado Libre 2.jpg,None
sac,285879,285887,1010.3,524.7,1002.4,519.4,39.0,9.513148795220243,Mercado Libre 2.jpg,None,None
fix,285887,286037,1001.7,515.8,Mercado Libre 2.jpg,None
fix,285679,286037,1010.1,549.6,Mercado Libre 2.jpg,None
sac,286037,286061,1002.7,541.6,970.0,484.0,139.0,66.23480957925376,Mercado Libre 2.jpg,None,None
sac,286037,286063,1000.5,514.7,960.0,454.8,138.0,72.30670784927221,Mercado Libre 2.jpg,None,None
fix,286063,286233,957.8,449.0,Mercado Libre 2.jpg,None
fix,286061,286235,959.3,476.3,Mercado Libre 2.jpg,None
sac,286235,286269,959.2,474.8,815.7,648.8,428.0,225.53990777687213,Mercado Libre 2.jpg,None,None
sac,286233,286275,960.5,448.1,822.6,622.3,418.0,222.17571874532098,Mercado Libre 2.jpg,None,None
fix,286275,286539,815.2,628.1,Mercado Libre 2.jpg,None
fix,286269,286539,810.6,649.4,Mercado Libre 2.jpg,None
sac,286539,286557,807.9,649.4,762.4,642.9,100.0,45.96194077712559,Mercado Libre 2.jpg,None,None
sac,286539,286561,814.3,628.8,767.9,618.2,100.0,47.59537792685332,Mercado Libre 2.jpg,None,None
