sac,1783537,1783581,681.7,376.6,405.5,360.2,285.0,276.68646515505606,Adidas 1.jpg,None,None
fix,1783581,1783717,406.5,357.6,Adidas 1.jpg,None
sac,1783717,1783741,405.5,357.1,328.9,312.8,170.0,88.48756974852459,Adidas 1.jpg,None,None
fix,1783741,1783999,319.4,287.8,Adidas 1.jpg,None
sac,1783999,1784045,319.9,284.4,323.4,451.4,399.0,167.03667262011658,Adidas 1.jpg,None,None
fix,1784045,1784115,326.1,465.6,Adidas 1.jpg,None
fix,1784253,1784349,317.3,468.3,Adidas 1.jpg,None
sac,1784349,1784413,316.6,469.1,189.0,137.5,357.0,355.30313817921734,Adidas 1.jpg,None,None
fix,1784413,1784549,183.0,127.5,Adidas 1.jpg,None
sac,1784549,1784563,184.2,126.5,196.2,104.5,75.0,25.059928172283335,Adidas 1.jpg,None,None
fix,1784563,1784737,194.5,104.4,Adidas 1.jpg,None
sac,1784737,1784771,195.6,104.2,47.6,15.9,286.0,172.33946152869342,Adidas 1.jpg,None,None
fix,1784771,1784843,46.1,14.2,Adidas 1.jpg,None
sac,1784843,1784859,42.1,11.1,54.3,27.1,85.0,20.120636172845032,Adidas 1.jpg,None,None
fix,1784859,1784981,46.0,16.2,Adidas 1.jpg,None
sac,1784981,1784993,52.3,26.1,43.8,12.3,65.0,16.207714212682802,Adidas 1.jpg,None,None
fix,1784993,1785117,48.8,20.8,Adidas 1.jpg,None
sac,1785117,1785157,47.4,18.2,277.5,104.8,334.0,245.8568079187558,Adidas 1.jpg,None,None
fix,1785157,1785435,279.8,106.5,Adidas 1.jpg,None
sac,1785435,1785461,280.7,103.5,181.4,98.5,181.0,99.42580148029985,Adidas 1.jpg,None,None
fix,1785461,1785659,181.0,94.5,Adidas 1.jpg,None
sac,1785659,1785691,181.6,92.9,54.7,31.1,231.0,141.14832623874787,Adidas 1.jpg,None,None
fix,1785691,1785807,64.7,40.3,Adidas 1.jpg,None
sac,1785807,1785815,71.3,49.3,59.7,33.5,76.0,19.60102038160258,Adidas 1.jpg,None,None
fix,1785815,1785989,67.3,43.4,Adidas 1.jpg,None
sac,1785989,1786007,76.4,52.8,64.2,32.8,95.0,23.427334462119244,Adidas 1.jpg,None,None
fix,1786007,1786215,68.7,39.0,Adidas 1.jpg,None
sac,1786215,1786231,60.4,25.8,71.7,43.5,90.0,20.999523804124703,Adidas 1.jpg,None,None
fix,1786231,1786397,69.1,36.5,Adidas 1.jpg,None
sac,1786397,1786449,70.4,38.1,313.9,284.3,419.0,346.27545393804627,Adidas 1.jpg,None,None
fix,1786449,1786881,326.4,286.2,Adidas 1.jpg,None
sac,1786881,1786961,326.7,286.7,1084.4,175.9,351.0,765.7584018474757,Adidas 1.jpg,None,None
