fix,1161720,1161880,1395.3,293.8,Entel 1.jpg,None
sac,1161880,1161926,1397.8,295.5,1811.2,276.1,637.0,413.8549504355361,Entel 1.jpg,None,None
fix,1161926,1162204,1854.8,277.5,Entel 1.jpg,None
sac,1162204,1162230,1868.2,278.4,1977.7,320.6,188.0,117.3502876008406,Entel 1.jpg,None,None
fix,1162230,1162372,1983.6,320.3,Entel 1.jpg,None
sac,1162372,1162410,1995.0,321.2,2294.6,297.1,287.0,300.56774610726274,Entel 1.jpg,None,None
fix,1162410,1162552,2266.1,287.2,Entel 1.jpg,None
sac,1162552,1162610,2267.0,288.3,1618.5,274.1,608.0,648.6554478303563,Entel 1.jpg,None,None
fix,1162610,1162746,1611.6,276.1,Entel 1.jpg,None
sac,1162746,1162814,1613.8,278.1,2558.9,592.2,887.0,995.9281198962103,Entel 1.jpg,None,None
fix,1162814,1163000,2538.2,594.2,Entel 1.jpg,None
fix,1163318,1163346,726.2,413.1,Entel 1.jpg,None
sac,1163346,1163354,726.4,412.9,739.2,413.1,54.0,12.801562404644276,Entel 1.jpg,None,None
fix,1163354,1163472,733.9,415.5,Entel 1.jpg,None
fix,1164312,1164512,1344.6,298.2,Entel 1.jpg,None
sac,1164512,1164558,1341.9,301.2,1790.9,257.0,663.0,451.1703004409754,Entel 1.jpg,None,None
fix,1164558,1164670,1808.5,256.7,Entel 1.jpg,None
sac,1164670,1164714,1810.6,257.3,1916.8,110.5,245.0,181.1868648660824,Entel 1.jpg,None,None
fix,1164714,1164932,1921.8,115.8,Entel 1.jpg,None
sac,1164932,1164938,1927.5,116.0,1927.8,110.8,38.0,5.208646657242167,Entel 1.jpg,None,None
fix,1164938,1165126,1933.2,109.3,Entel 1.jpg,None
sac,1165126,1165168,1937.4,113.6,1844.7,249.3,271.0,164.34043933250274,Entel 1.jpg,None,None
fix,1165168,1165422,1845.0,253.9,Entel 1.jpg,None
sac,1165422,1165446,1847.3,256.2,1943.9,242.6,154.0,97.55265244984385,Entel 1.jpg,None,None
fix,1165446,1165602,1941.8,245.6,Entel 1.jpg,None
sac,1165602,1165664,1945.2,247.9,1072.8,225.5,1036.0,872.6875271252593,Entel 1.jpg,None,None
fix,1165664,1165844,1087.0,226.7,Entel 1.jpg,None
sac,1165844,1165876,1097.9,227.9,763.3,252.1,670.0,335.47399303075656,Entel 1.jpg,None,None
fix,1165876,1166206,777.7,255.1,Entel 1.jpg,None
sac,1166206,1166242,787.4,257.5,1285.3,287.8,918.0,498.821110218884,Entel 1.jpg,None,None
fix,1166242,1166430,1298.8,285.3,Entel 1.jpg,None
sac,1167526,1167590,1201.0,354.4,138.7,375.9,1440.0,1062.5175480903831,Entel 2.jpg,None,None
fix,1167590,1167706,137.0,380.3,Entel 2.jpg,None
fix,1169080,1169314,1892.8,288.2,Entel 2.jpg,None
sac,1169314,1169344,1873.7,288.7,1679.0,266.1,273.0,196.00727027332437,Entel 2.jpg,None,None
fix,1169344,1169628,1697.8,272.6,Entel 2.jpg,None
sac,1169628,1169664,1704.4,276.7,1978.3,219.6,424.0,279.7885272844473,Entel 2.jpg,None,None
fix,1169664,1169800,1970.1,222.2,Entel 2.jpg,None
sac,1169800,1169880,1964.2,221.9,1795.4,49.8,257.0,241.0639956526067,Entel 2.jpg,None,None
fix,1169880,1170290,1787.8,60.2,Entel 2.jpg,None
sac,1170290,1170352,1795.9,73.7,2064.3,351.9,380.0,386.56668247535254,Entel 2.jpg,None,None
fix,1170352,1170534,2089.0,364.6,Entel 2.jpg,None
sac,1170534,1170580,2097.0,366.4,1760.7,389.9,542.0,337.120067631697,Entel 2.jpg,None,None
fix,1170580,1170728,1752.9,393.2,Entel 2.jpg,None
fix,1171930,1171954,1599.6,632.8,Entel 2.jpg,None
sac,1171954,1171966,1606.5,637.3,1631.5,642.2,60.0,25.475674672125976,Entel 2.jpg,None,None
fix,1171966,1172082,1659.6,647.6,Entel 2.jpg,None
sac,1174770,1174822,1041.1,384.9,1591.0,314.5,609.0,554.3881041292283,Entel 3.jpg,None,None
fix,1174822,1174980,1613.5,315.6,Entel 3.jpg,None
sac,1174980,1175002,1629.3,316.4,1709.5,272.0,203.0,91.670060543233,Entel 3.jpg,None,None
fix,1175002,1175280,1719.5,271.6,Entel 3.jpg,None
sac,1175280,1175316,1728.9,274.9,2180.1,316.4,531.0,453.1045022950002,Entel 3.jpg,None,None
fix,1175316,1175476,2177.4,320.1,Entel 3.jpg,None
sac,1175476,1175530,2180.5,320.5,1615.7,271.5,508.0,566.9215466005855,Entel 3.jpg,None,None
fix,1175530,1175626,1608.1,271.9,Entel 3.jpg,None
fix,1178700,1179148,1806.8,284.9,Entel 3.jpg,None
sac,1179148,1179184,1809.9,283.3,1656.5,320.3,416.0,157.79911279851996,Entel 3.jpg,None,None
fix,1179184,1179368,1643.8,324.0,Entel 3.jpg,None
sac,1179368,1179408,1653.2,325.0,2201.8,301.3,576.0,549.1116917349331,Entel 3.jpg,None,None
fix,1179408,1179764,2204.1,302.8,Entel 3.jpg,None
sac,1179764,1179770,2221.6,304.6,2231.8,306.4,44.0,10.357605900979502,Entel 3.jpg,None,None
fix,1179770,1179926,2239.3,309.7,Entel 3.jpg,None
sac,1179926,1179974,2241.5,310.6,1800.4,338.8,667.0,442.0005090494805,Entel 3.jpg,None,None
fix,1179974,1180086,1780.0,339.8,Entel 3.jpg,None
sac,1180086,1180118,1786.1,339.8,1653.4,277.4,256.0,146.63918303100286,Entel 3.jpg,None,None
fix,1180118,1180266,1672.7,279.2,Entel 3.jpg,None
