sac,1263834,1263886,680.2,381.2,507.6,188.5,232.0,258.6968302859546,Mercado Libre 1.jpg,None,None
fix,1263886,1264100,501.8,183.1,Mercado Libre 1.jpg,None
sac,1264100,1264160,495.3,178.2,51.2,51.4,318.0,461.847431518245,Mercado Libre 1.jpg,None,None
fix,1264160,1264462,51.4,46.5,Mercado Libre 1.jpg,None
sac,1264462,1264530,50.7,51.6,551.5,259.3,407.0,542.1622727560449,Mercado Libre 1.jpg,None,None
fix,1264530,1264600,552.7,265.5,Mercado Libre 1.jpg,None
fix,1264762,1265114,567.0,540.4,Mercado Libre 1.jpg,None
sac,1265114,1265180,571.0,538.4,185.6,676.1,272.0,409.2608581332937,Mercado Libre 1.jpg,None,None
fix,1265180,1265444,175.1,676.0,Mercado Libre 1.jpg,None
fix,1265612,1265920,776.3,357.8,Mercado Libre 1.jpg,None
sac,1265920,1265952,779.2,365.0,914.8,357.9,174.0,135.7857503569501,Mercado Libre 1.jpg,None,None
fix,1265952,1266310,920.2,357.1,Mercado Libre 1.jpg,None
sac,1266310,1266358,917.5,361.7,1070.9,605.4,300.0,287.96050076355965,Mercado Libre 1.jpg,None,None
fix,1266358,1266652,1068.2,616.5,Mercado Libre 1.jpg,None
fix,1266856,1267138,588.3,325.2,Mercado Libre 1.jpg,None
sac,1267138,1267180,591.9,321.8,754.1,316.9,144.0,162.27399668461985,Mercado Libre 1.jpg,None,None
fix,1267180,1267476,753.0,323.1,Mercado Libre 1.jpg,None
sac,1267476,1267492,754.4,326.4,788.9,317.6,77.0,35.60463452979119,Mercado Libre 1.jpg,None,None
fix,1267492,1267656,788.9,320.4,Mercado Libre 1.jpg,None
fix,1267832,1268012,747.8,290.1,Mercado Libre 1.jpg,None
sac,1268012,1268036,749.1,286.4,773.9,229.6,133.0,61.97806063438897,Mercado Libre 1.jpg,None,None
fix,1268036,1268504,773.3,225.8,Mercado Libre 1.jpg,None
sac,1268504,1268542,769.5,231.4,942.7,278.9,199.0,179.5953507193324,Mercado Libre 1.jpg,None,None
fix,1268542,1268830,937.4,288.6,Mercado Libre 1.jpg,None
sac,1268830,1268870,931.3,292.2,774.9,387.0,243.0,182.8879438344693,Mercado Libre 1.jpg,None,None
