sac,739872,739922,680.3,390.4,561.7,592.1,213.0,233.98472172344927,Banco de Chile 1.jpg,None,None
sac,739874,739922,675.3,390.6,563.5,588.0,211.0,226.86119103980738,Banco de Chile 1.jpg,None,None
fix,739922,740122,565.2,590.9,Banco de Chile 1.jpg,None
fix,739922,740122,562.9,586.0,Banco de Chile 1.jpg,None
sac,740122,740176,566.9,593.7,546.2,328.6,278.0,265.90693860822813,Banco de Chile 1.jpg,None,None
sac,740122,740176,561.1,587.9,550.8,323.9,267.0,264.2008516261823,Banco de Chile 1.jpg,None,None
fix,740176,740408,549.5,331.5,Banco de Chile 1.jpg,None
fix,740176,740408,548.1,326.6,Banco de Chile 1.jpg,None
sac,740408,740436,553.2,331.5,641.5,289.7,142.0,97.69406327919826,Banco de Chile 1.jpg,None,None
sac,740408,740438,548.7,327.9,640.1,289.0,135.0,99.33362975347269,Banco de Chile 1.jpg,None,None
fix,740436,740598,647.5,285.4,Banco de Chile 1.jpg,None
fix,740438,740600,638.2,285.9,Banco de Chile 1.jpg,None
sac,740600,740636,636.1,287.0,635.5,204.3,104.0,82.70217651307611,Banco de Chile 1.jpg,None,None
sac,740598,740638,646.9,285.7,645.7,198.9,110.0,86.8082945345662,Banco de Chile 1.jpg,None,None
fix,740638,740940,645.4,200.4,Banco de Chile 1.jpg,None
fix,740636,740942,633.5,199.4,Banco de Chile 1.jpg,None
sac,740940,740974,643.4,202.2,512.6,168.3,154.0,135.12161189091842,Banco de Chile 1.jpg,None,None
sac,740942,740974,631.3,201.2,511.0,183.7,140.0,121.56619595923856,Banco de Chile 1.jpg,None,None
fix,740974,741338,513.2,172.5,Banco de Chile 1.jpg,None
fix,740974,741340,504.4,185.9,Banco de Chile 1.jpg,None
sac,741338,741390,512.9,175.5,748.0,434.0,346.0,349.41989067596023,Banco de Chile 1.jpg,None,None
sac,741340,741390,502.8,188.4,731.9,425.5,315.0,329.7017136746486,Banco de Chile 1.jpg,None,None
fix,741390,741948,743.4,432.2,Banco de Chile 1.jpg,None
fix,741390,741948,727.0,430.8,Banco de Chile 1.jpg,None
sac,741948,741980,728.0,433.0,623.2,471.1,122.0,111.51076181248155,Banco de Chile 1.jpg,None,None
sac,741948,741982,742.3,436.1,626.8,474.4,132.0,121.68459228678049,Banco de Chile 1.jpg,None,None
fix,741982,742414,628.8,475.1,Banco de Chile 1.jpg,None
fix,741980,742416,617.3,475.9,Banco de Chile 1.jpg,None
sac,742414,742436,628.1,476.2,612.1,440.4,74.0,39.212753027554704,Banco de Chile 1.jpg,None,None
sac,742416,742436,617.6,474.7,608.7,442.7,70.0,33.21460522119749,Banco de Chile 1.jpg,None,None
fix,742436,742600,614.5,435.2,Banco de Chile 1.jpg,None
fix,742436,742600,605.5,435.6,Banco de Chile 1.jpg,None
sac,742600,742640,614.8,435.9,740.2,309.8,204.0,177.83804429873834,Banco de Chile 1.jpg,None,None
sac,742600,742640,607.1,436.0,740.1,301.2,218.0,189.36747344779147,Banco de Chile 1.jpg,None,None
fix,742640,742990,745.3,307.4,Banco de Chile 1.jpg,None
fix,742640,742992,738.1,304.0,Banco de Chile 1.jpg,None
sac,742990,743036,745.2,306.0,628.7,490.5,233.0,218.20288724029294,Banco de Chile 1.jpg,None,None
sac,742992,743036,738.7,305.1,626.8,495.2,261.0,220.58925631136256,Banco de Chile 1.jpg,None,None
fix,743036,743390,622.7,492.2,Banco de Chile 1.jpg,None
fix,743036,743392,628.4,488.8,Banco de Chile 1.jpg,None
sac,743390,743414,620.7,490.9,706.0,502.5,130.0,86.08513228194514,Banco de Chile 1.jpg,None,None
sac,743392,743416,628.0,486.4,716.9,486.3,122.0,88.90005624295182,Banco de Chile 1.jpg,None,None
fix,743416,743634,734.9,485.6,Banco de Chile 1.jpg,None
fix,743414,743634,724.7,504.5,Banco de Chile 1.jpg,None
sac,743634,743658,735.6,488.4,787.2,457.3,104.0,60.24757256520797,Banco de Chile 1.jpg,None,None
sac,743634,743666,724.3,505.3,787.6,464.8,104.0,75.14745504672803,Banco de Chile 1.jpg,None,None
fix,743658,744242,796.3,452.4,Banco de Chile 1.jpg,None
fix,743666,744242,782.0,470.9,Banco de Chile 1.jpg,None
sac,744242,744260,791.6,452.2,767.5,436.3,59.0,28.872478244861494,Banco de Chile 1.jpg,None,None
sac,744242,744262,778.3,466.0,757.8,440.5,64.0,32.71849629796577,Banco de Chile 1.jpg,None,None
fix,744260,744476,763.4,430.3,Banco de Chile 1.jpg,None
fix,744262,744476,751.9,435.0,Banco de Chile 1.jpg,None
sac,744476,744524,763.2,430.2,852.2,310.6,171.0,149.08105178056664,Banco de Chile 1.jpg,None,None
sac,744476,744524,751.2,435.9,844.7,305.5,208.0,160.4568789425994,Banco de Chile 1.jpg,None,None
fix,744524,744654,853.8,311.2,Banco de Chile 1.jpg,None
fix,744524,744656,841.6,308.6,Banco de Chile 1.jpg,None
sac,744654,744692,853.2,311.8,948.4,226.7,167.0,127.69122914280366,Banco de Chile 1.jpg,None,None
sac,744656,744692,841.4,308.0,937.5,227.2,157.0,125.55417157545983,Banco de Chile 1.jpg,None,None
fix,744692,744972,949.1,226.4,Banco de Chile 1.jpg,None
fix,744692,744972,934.3,229.7,Banco de Chile 1.jpg,None
sac,744972,745010,949.8,227.8,1057.0,153.8,146.0,130.26066175173537,Banco de Chile 1.jpg,None,None
sac,744972,745014,935.4,231.1,1050.5,120.2,242.0,159.83372610309755,Banco de Chile 1.jpg,None,None
fix,745014,745072,1051.0,125.5,Banco de Chile 1.jpg,None
sac,745072,745116,1051.1,127.2,1051.0,129.6,97.0,2.4020824298928507,Banco de Chile 1.jpg,None,None
fix,745116,745188,1046.7,137.6,Banco de Chile 1.jpg,None
sac,745188,745232,1045.9,142.6,1045.3,144.8,87.0,2.2803508501983285,Banco de Chile 1.jpg,None,None
fix,745232,745278,1042.0,146.9,Banco de Chile 1.jpg,None
sac,745278,745294,1040.9,148.9,1027.1,168.2,97.0,23.726145915424283,Banco de Chile 1.jpg,None,None
fix,745294,745372,1026.0,168.3,Banco de Chile 1.jpg,None
fix,745010,745452,1061.5,154.8,Banco de Chile 1.jpg,None
sac,745372,745388,1023.8,170.5,1036.6,153.3,87.0,21.4401492532118,Banco de Chile 1.jpg,None,None
fix,745388,745454,1030.9,161.5,Banco de Chile 1.jpg,None
sac,746878,746910,672.4,397.9,655.2,494.4,166.0,98.02086512574758,Banco de Chile 2.jpg,None,None
sac,746878,746912,675.4,400.7,657.9,504.2,160.0,104.96904305555995,Banco de Chile 2.jpg,None,None
fix,746912,747086,664.3,502.2,Banco de Chile 2.jpg,None
fix,746910,747086,656.3,498.4,Banco de Chile 2.jpg,None
sac,747086,747128,668.0,498.7,640.5,384.1,135.0,117.85334106422266,Banco de Chile 2.jpg,None,None
sac,747086,747128,655.6,502.7,633.4,379.3,150.0,125.38101929718069,Banco de Chile 2.jpg,None,None
fix,747128,747354,632.5,379.8,Banco de Chile 2.jpg,None
fix,747128,747356,641.9,384.2,Banco de Chile 2.jpg,None
sac,747354,747374,632.2,379.0,615.0,345.4,101.0,37.7465230186835,Banco de Chile 2.jpg,None,None
sac,747356,747376,640.4,380.9,620.9,348.3,86.0,37.98697145074871,Banco de Chile 2.jpg,None,None
fix,747376,747682,618.5,345.9,Banco de Chile 2.jpg,None
fix,747374,747682,612.0,339.6,Banco de Chile 2.jpg,None
sac,747682,747712,612.6,339.2,653.5,433.0,194.0,102.32912586355852,Banco de Chile 2.jpg,None,None
sac,747682,747714,619.2,347.2,663.4,438.1,176.0,101.07645621013828,Banco de Chile 2.jpg,None,None
fix,747714,747894,663.9,435.8,Banco de Chile 2.jpg,None
fix,747712,747894,652.8,432.3,Banco de Chile 2.jpg,None
sac,747894,747924,664.1,434.1,711.9,513.5,167.0,92.67793696452242,Banco de Chile 2.jpg,None,None
sac,747894,747924,652.1,433.9,702.0,521.2,177.0,100.55496009645675,Banco de Chile 2.jpg,None,None
fix,747924,748276,709.5,518.1,Banco de Chile 2.jpg,None
fix,747924,748278,700.7,525.7,Banco de Chile 2.jpg,None
sac,748276,748286,705.6,517.1,689.0,522.2,58.0,17.365770930194863,Banco de Chile 2.jpg,None,None
sac,748278,748286,696.0,524.6,685.4,530.5,50.0,12.131364309095668,Banco de Chile 2.jpg,None,None
fix,748286,748458,672.5,525.3,Banco de Chile 2.jpg,None
fix,748286,748460,681.9,517.3,Banco de Chile 2.jpg,None
sac,748460,748486,680.4,518.0,686.6,448.8,124.0,69.47719050163154,Banco de Chile 2.jpg,None,None
sac,748458,748494,671.8,529.3,680.4,432.3,138.0,97.38049085930913,Banco de Chile 2.jpg,None,None
fix,748486,748678,691.4,428.4,Banco de Chile 2.jpg,None
fix,748494,748678,679.8,431.7,Banco de Chile 2.jpg,None
sac,748678,748698,678.7,426.8,666.9,394.8,76.0,34.1063044025588,Banco de Chile 2.jpg,None,None
sac,748678,748700,687.6,425.0,667.6,395.1,75.0,35.97235049312178,Banco de Chile 2.jpg,None,None
fix,748700,748850,678.6,384.8,Banco de Chile 2.jpg,None
fix,748698,748850,670.4,383.8,Banco de Chile 2.jpg,None
sac,748850,748870,679.3,380.3,714.9,354.3,90.0,44.08355702526739,Banco de Chile 2.jpg,None,None
sac,748850,748870,671.7,379.4,708.9,349.3,94.0,47.852377161432564,Banco de Chile 2.jpg,None,None
fix,748870,749074,719.3,349.2,Banco de Chile 2.jpg,None
fix,748870,749076,713.1,340.6,Banco de Chile 2.jpg,None
sac,749076,749092,715.8,339.9,750.5,342.5,74.0,34.79727000786129,Banco de Chile 2.jpg,None,None
sac,749074,749092,719.2,349.1,755.0,354.3,73.0,36.17568244000376,Banco de Chile 2.jpg,None,None
fix,749092,749254,763.7,354.8,Banco de Chile 2.jpg,None
fix,749092,749254,754.8,343.5,Banco de Chile 2.jpg,None
sac,749254,749300,762.9,357.1,970.6,266.1,214.0,226.76042423668204,Banco de Chile 2.jpg,None,None
sac,749254,749300,755.7,343.6,959.7,262.6,205.0,219.49259668608414,Banco de Chile 2.jpg,None,None
fix,749300,749492,975.6,261.9,Banco de Chile 2.jpg,None
fix,749300,749492,955.8,264.2,Banco de Chile 2.jpg,None
sac,749492,749514,977.1,260.3,1028.9,242.6,87.0,54.740569964150055,Banco de Chile 2.jpg,None,None
sac,749492,749514,956.5,264.8,1007.3,247.3,89.0,53.729786897027566,Banco de Chile 2.jpg,None,None
fix,749514,749738,1040.7,239.0,Banco de Chile 2.jpg,None
fix,749514,749740,1012.9,243.0,Banco de Chile 2.jpg,None
sac,749738,749782,1042.2,238.8,774.2,237.3,259.0,268.0041977283192,Banco de Chile 2.jpg,None,None
sac,749740,749782,1011.5,244.9,774.5,242.7,220.0,237.01021075050753,Banco de Chile 2.jpg,None,None
fix,749782,749964,778.5,241.1,Banco de Chile 2.jpg,None
fix,749782,749966,768.9,245.2,Banco de Chile 2.jpg,None
sac,749964,750026,778.5,241.3,348.0,318.8,273.0,437.4202784508281,Banco de Chile 2.jpg,None,None
sac,749966,750028,769.6,246.7,348.7,311.5,250.0,425.85895552400916,Banco de Chile 2.jpg,None,None
fix,750026,750252,352.4,319.8,Banco de Chile 2.jpg,None
fix,750028,750254,347.9,312.4,Banco de Chile 2.jpg,None
sac,750252,750294,355.1,319.2,230.0,463.0,210.0,190.60023609639106,Banco de Chile 2.jpg,None,None
sac,750254,750296,347.8,312.6,217.0,456.5,210.0,194.46297848176653,Banco de Chile 2.jpg,None,None
fix,750294,750592,229.1,467.9,Banco de Chile 2.jpg,None
fix,750296,750592,217.1,459.0,Banco de Chile 2.jpg,None
sac,750592,750642,229.2,468.8,264.3,271.3,200.0,200.59476563459975,Banco de Chile 2.jpg,None,None
sac,750592,750642,219.1,458.9,264.1,274.5,209.0,189.81138005925774,Banco de Chile 2.jpg,None,None
fix,750642,750924,267.4,269.8,Banco de Chile 2.jpg,None
fix,750642,750924,260.2,274.8,Banco de Chile 2.jpg,None
