sac,3648763,3648809,682.5,368.1,401.0,333.4,274.0,283.630640093767,Banco Estado 1.jpg,None,None
fix,3648809,3649003,398.5,354.8,Banco Estado 1.jpg,None
sac,3649003,3649053,389.4,368.5,748.7,318.4,333.0,362.7761017487233,Banco Estado 1.jpg,None,None
fix,3649053,3649243,719.8,327.6,Banco Estado 1.jpg,None
sac,3649243,3649259,715.1,329.4,746.5,316.6,75.0,33.908700948281655,Banco Estado 1.jpg,None,None
fix,3649259,3649511,752.6,310.6,Banco Estado 1.jpg,None
sac,3649511,3649535,750.0,309.7,658.7,293.2,141.0,92.77898468942195,Banco Estado 1.jpg,None,None
fix,3649535,3649767,650.4,289.0,Banco Estado 1.jpg,None
sac,3649767,3649807,653.1,284.3,862.9,291.4,226.0,209.92010384905961,Banco Estado 1.jpg,None,None
fix,3649807,3649927,849.5,291.4,Banco Estado 1.jpg,None
sac,3649927,3649941,846.7,292.8,833.5,311.0,71.0,22.4828823774889,Banco Estado 1.jpg,None,None
fix,3649941,3650165,829.4,315.6,Banco Estado 1.jpg,None
sac,3650165,3650183,829.1,314.2,798.8,289.1,90.0,39.34590194670854,Banco Estado 1.jpg,None,None
fix,3650183,3650339,797.9,278.2,Banco Estado 1.jpg,None
sac,3650339,3650365,799.4,282.6,694.7,278.7,178.0,104.77261092480222,Banco Estado 1.jpg,None,None
fix,3650365,3650527,692.3,278.2,Banco Estado 1.jpg,None
sac,3650527,3650557,695.1,276.5,818.4,319.7,211.0,130.64888059221934,Banco Estado 1.jpg,None,None
fix,3650557,3650763,825.0,322.9,Banco Estado 1.jpg,None
sac,3650763,3650789,822.2,323.9,746.9,385.8,187.0,97.47666387397558,Banco Estado 1.jpg,None,None
fix,3650789,3650971,746.8,388.0,Banco Estado 1.jpg,None
sac,3650971,3650999,749.2,386.2,866.4,389.9,192.0,117.2583898917258,Banco Estado 1.jpg,None,None
fix,3650999,3651143,871.7,391.4,Banco Estado 1.jpg,None
