fix,11667064,11667206,699.0,364.1,Movistar 1.jpg,None
sac,11667206,11667216,704.0,364.9,717.5,364.4,44.0,13.509256086106296,Movistar 1.jpg,None,None
fix,11667216,11667670,713.2,368.2,Movistar 1.jpg,None
sac,11667670,11667704,712.9,373.5,853.2,430.3,206.0,151.36158693671265,Movistar 1.jpg,None,None
fix,11667704,11668132,857.8,444.6,Movistar 1.jpg,None
sac,11668132,11668154,857.1,449.1,845.0,398.6,143.0,51.92937511659466,Movistar 1.jpg,None,None
fix,11668154,11668350,839.8,404.0,Movistar 1.jpg,None
sac,11668350,11668384,839.5,406.3,716.3,362.3,189.0,130.8214049764029,Movistar 1.jpg,None,None
fix,11668384,11668772,720.3,368.5,Movistar 1.jpg,None
sac,11668772,11668782,720.6,372.1,733.1,364.2,52.0,14.787156589419094,Movistar 1.jpg,None,None
fix,11668782,11669422,732.1,367.6,Movistar 1.jpg,None
sac,11669422,11669432,735.7,368.8,743.3,359.1,47.0,12.322743201089537,Movistar 1.jpg,None,None
fix,11669432,11669620,738.2,364.3,Movistar 1.jpg,None
fix,11669790,11670402,734.1,364.7,Movistar 1.jpg,None
sac,11670402,11670454,735.8,369.0,548.2,358.4,260.0,187.89922831134768,Movistar 1.jpg,None,None
fix,11670454,11670538,532.7,361.1,Movistar 1.jpg,None
sac,11670538,11670588,529.8,366.5,733.2,365.5,292.0,203.4024581955686,Movistar 1.jpg,None,None
fix,11670588,11670900,747.5,369.3,Movistar 1.jpg,None
sac,11670900,11670908,745.4,369.4,736.6,366.4,39.0,9.297311439335525,Movistar 1.jpg,None,None
fix,11670908,11671186,732.6,366.9,Movistar 1.jpg,None
fix,11671396,11671568,741.0,358.2,Movistar 1.jpg,None
sac,11671568,11671636,742.9,358.2,282.5,392.7,356.0,461.69081645620804,Movistar 1.jpg,None,None
fix,11671636,11671920,258.7,399.2,Movistar 1.jpg,None
fix,11672118,11672272,740.0,351.7,Movistar 1.jpg,None
sac,11672272,11672338,738.0,348.3,183.3,201.9,394.0,573.6942129741244,Movistar 1.jpg,None,None
fix,11672338,11672464,174.3,199.0,Movistar 1.jpg,None
sac,11672464,11672490,166.7,200.0,136.7,129.9,182.0,76.24965573692775,Movistar 1.jpg,None,None
fix,11672490,11672662,131.2,135.2,Movistar 1.jpg,None
