sac,787103,787187,684.4,385.5,387.7,173.4,220.0,364.7153684724569,Banco de Chile 1.jpg,None,None
fix,787187,787319,386.3,172.5,Banco de Chile 1.jpg,None
sac,787319,787355,389.1,172.4,262.3,138.2,142.0,131.33118441558352,Banco de Chile 1.jpg,None,None
fix,787355,787741,261.3,137.5,Banco de Chile 1.jpg,None
sac,787741,787805,263.6,135.0,742.7,307.2,347.0,509.1067176928625,Banco de Chile 1.jpg,None,None
fix,787805,787973,736.8,301.3,Banco de Chile 1.jpg,None
sac,787973,787997,738.1,304.0,773.8,357.9,174.0,64.65059937850533,Banco de Chile 1.jpg,None,None
fix,787997,788429,765.3,360.4,Banco de Chile 1.jpg,None
sac,788429,788481,763.9,357.2,396.3,322.5,309.0,369.2341398083335,Banco de Chile 1.jpg,None,None
fix,788481,788719,405.8,317.5,Banco de Chile 1.jpg,None
sac,788719,788741,406.1,315.8,340.6,324.2,111.0,66.03642934017556,Banco de Chile 1.jpg,None,None
fix,788741,788941,347.7,317.8,Banco de Chile 1.jpg,None
sac,788941,788965,348.7,314.7,260.5,311.1,139.0,88.27343881372244,Banco de Chile 1.jpg,None,None
fix,788965,789413,244.9,308.7,Banco de Chile 1.jpg,None
sac,789413,789471,245.0,304.0,125.2,42.0,278.0,288.0903330554498,Banco de Chile 1.jpg,None,None
fix,789471,789727,127.6,39.2,Banco de Chile 1.jpg,None
sac,789727,789741,126.5,38.4,126.9,13.9,78.0,24.503265088555036,Banco de Chile 1.jpg,None,None
fix,789741,789893,124.5,13.9,Banco de Chile 1.jpg,None
sac,789893,789985,123.6,16.4,970.7,73.6,340.0,849.0290042159926,Banco de Chile 1.jpg,None,None
fix,789985,790329,965.3,76.0,Banco de Chile 1.jpg,None
sac,790329,790359,965.9,76.3,1058.9,123.9,182.0,104.47372875512782,Banco de Chile 1.jpg,None,None
fix,790359,790601,1052.9,122.1,Banco de Chile 1.jpg,None
sac,790601,790647,1052.1,126.4,1296.4,41.5,219.0,258.6319779145651,Banco de Chile 1.jpg,None,None
fix,790647,790849,1287.4,41.9,Banco de Chile 1.jpg,None
fix,791131,791293,450.5,351.2,Banco de Chile 1.jpg,None
sac,791293,791323,446.5,353.6,345.3,350.9,159.0,101.23601137935057,Banco de Chile 1.jpg,None,None
fix,791323,791935,350.0,346.2,Banco de Chile 1.jpg,None
sac,791935,792003,349.4,343.2,349.1,744.1,384.0,400.90011224742756,Banco de Chile 1.jpg,None,None
fix,792003,792165,350.7,753.2,Banco de Chile 1.jpg,None
sac,792165,792175,350.7,751.7,339.8,736.3,66.0,18.867167248953997,Banco de Chile 1.jpg,None,None
fix,792175,792369,339.9,735.8,Banco de Chile 1.jpg,None
sac,792369,792397,341.9,739.3,243.1,728.3,143.0,99.4104622260655,Banco de Chile 1.jpg,None,None
fix,792397,792573,240.9,730.0,Banco de Chile 1.jpg,None
sac,794129,794209,687.1,377.6,281.3,98.6,307.0,492.4577545333204,Banco de Chile 2.jpg,None,None
fix,794209,794593,284.5,95.1,Banco de Chile 2.jpg,None
sac,794593,794669,283.1,95.6,930.5,249.2,350.0,665.3718659516646,Banco de Chile 2.jpg,None,None
fix,794669,795079,920.9,244.0,Banco de Chile 2.jpg,None
sac,795079,795115,917.5,243.6,984.1,364.4,236.0,137.94274174453687,Banco de Chile 2.jpg,None,None
fix,795115,795543,980.7,358.5,Banco de Chile 2.jpg,None
sac,795543,795589,980.9,360.0,965.9,567.4,276.0,207.94172260515683,Banco de Chile 2.jpg,None,None
fix,795589,796039,965.7,563.0,Banco de Chile 2.jpg,None
sac,796039,796097,968.2,563.2,542.2,592.8,312.0,427.02711857679486,Banco de Chile 2.jpg,None,None
fix,796097,796135,551.0,589.0,Banco de Chile 2.jpg,None
fix,796157,796317,553.0,589.8,Banco de Chile 2.jpg,None
sac,796317,796333,549.5,590.2,511.2,593.0,83.0,38.40221347787131,Banco de Chile 2.jpg,None,None
fix,796333,796505,518.7,594.7,Banco de Chile 2.jpg,None
sac,796505,796561,521.6,595.4,220.5,511.0,219.0,312.7052445994471,Banco de Chile 2.jpg,None,None
fix,796561,796821,229.9,513.2,Banco de Chile 2.jpg,None
sac,796821,796839,233.2,514.4,197.7,493.2,98.0,41.348397792417536,Banco de Chile 2.jpg,None,None
fix,796839,797121,195.1,489.3,Banco de Chile 2.jpg,None
sac,797121,797173,199.0,486.5,20.4,243.1,261.0,301.89653856909325,Banco de Chile 2.jpg,None,None
fix,797173,797347,22.0,239.6,Banco de Chile 2.jpg,None
sac,797347,797395,19.3,237.6,85.4,21.7,225.0,225.79198391439854,Banco de Chile 2.jpg,None,None
fix,797395,797685,86.0,20.6,Banco de Chile 2.jpg,None
sac,797685,797697,87.0,20.6,85.8,2.0,71.0,18.638669480410883,Banco de Chile 2.jpg,None,None
fix,797697,798191,90.7,1.8,Banco de Chile 2.jpg,None
sac,798191,798271,94.8,3.0,606.2,203.9,333.0,549.4458754053942,Banco de Chile 2.jpg,None,None
fix,798271,798819,617.9,202.9,Banco de Chile 2.jpg,None
sac,798819,798871,621.2,204.8,317.1,106.2,273.0,319.6854235025426,Banco de Chile 2.jpg,None,None
fix,798871,799093,318.2,107.5,Banco de Chile 2.jpg,None
sac,799093,799111,316.0,110.7,270.2,108.4,92.0,45.85771472718632,Banco de Chile 2.jpg,None,None
fix,799111,799549,263.8,108.8,Banco de Chile 2.jpg,None
sac,799549,799617,263.7,110.5,711.1,341.4,338.0,503.4695323453049,Banco de Chile 2.jpg,None,None
fix,799617,799997,711.3,336.7,Banco de Chile 2.jpg,None
fix,800741,800939,680.5,375.2,Banco de Chile 3.jpg,None
sac,800939,800985,684.2,375.6,468.0,342.4,201.0,218.7342680057243,Banco de Chile 3.jpg,None,None
fix,800985,801165,473.3,345.7,Banco de Chile 3.jpg,None
sac,801165,801211,475.6,351.9,228.0,350.9,214.0,247.6020193778718,Banco de Chile 3.jpg,None,None
fix,801211,801443,237.1,345.4,Banco de Chile 3.jpg,None
sac,801443,801457,236.3,345.0,207.2,350.4,68.0,29.596790366524562,Banco de Chile 3.jpg,None,None
fix,801457,801899,207.4,348.2,Banco de Chile 3.jpg,None
sac,801899,801981,209.3,351.0,866.5,402.1,287.0,659.1836238863949,Banco de Chile 3.jpg,None,None
fix,801981,802183,859.4,400.7,Banco de Chile 3.jpg,None
sac,802183,802233,859.7,402.1,1055.7,336.8,216.0,206.59160195903416,Banco de Chile 3.jpg,None,None
fix,802233,802441,1051.2,344.4,Banco de Chile 3.jpg,None
sac,802441,802463,1052.0,350.0,1102.4,346.9,105.0,50.49524730110755,Banco de Chile 3.jpg,None,None
fix,802463,803087,1098.9,349.5,Banco de Chile 3.jpg,None
sac,803087,803151,1095.2,344.4,630.8,170.3,348.0,495.9618634532297,Banco de Chile 3.jpg,None,None
fix,803151,803367,623.3,162.4,Banco de Chile 3.jpg,None
sac,803367,803389,624.7,163.8,572.9,122.1,153.0,66.4990977382401,Banco de Chile 3.jpg,None,None
fix,803389,803551,564.4,126.0,Banco de Chile 3.jpg,None
sac,803551,803569,561.6,127.4,517.8,123.9,84.0,43.93961765878267,Banco de Chile 3.jpg,None,None
fix,803569,803789,517.2,123.4,Banco de Chile 3.jpg,None
sac,803789,803835,518.9,115.4,256.5,90.1,239.0,263.61686213138944,Banco de Chile 3.jpg,None,None
fix,803835,804109,263.4,84.7,Banco de Chile 3.jpg,None
sac,804109,804127,266.6,81.3,220.8,78.1,85.0,45.91165429387185,Banco de Chile 3.jpg,None,None
fix,804127,805275,217.8,78.2,Banco de Chile 3.jpg,None
sac,805275,805339,219.9,71.8,617.1,320.5,353.0,468.63581809332504,Banco de Chile 3.jpg,None,None
fix,805339,805617,613.2,322.4,Banco de Chile 3.jpg,None
fix,805779,805999,657.0,524.6,Banco de Chile 3.jpg,None
sac,805999,806019,658.1,527.2,645.8,569.5,108.0,44.05201470988583,Banco de Chile 3.jpg,None,None
fix,806019,806275,643.9,565.2,Banco de Chile 3.jpg,None
sac,806275,806285,636.7,565.9,618.5,555.8,70.0,20.8146582964987,Banco de Chile 3.jpg,None,None
fix,806285,807059,616.3,555.6,Banco de Chile 3.jpg,None
sac,807937,807963,689.5,369.9,746.6,303.5,181.0,87.57493933768953,Banco de Chile 4.jpg,None,None
fix,807963,808287,746.0,301.8,Banco de Chile 4.jpg,None
sac,808287,808341,748.9,304.1,382.8,300.6,269.0,366.1167300192658,Banco de Chile 4.jpg,None,None
fix,808341,809239,385.4,297.5,Banco de Chile 4.jpg,None
sac,809239,809285,391.1,296.0,287.0,161.4,227.0,170.15866125472428,Banco de Chile 4.jpg,None,None
fix,809285,809613,288.0,165.6,Banco de Chile 4.jpg,None
sac,809613,809633,287.3,166.0,311.4,123.3,108.0,49.03162244919088,Banco de Chile 4.jpg,None,None
fix,809633,810041,316.9,122.9,Banco de Chile 4.jpg,None
sac,810041,810109,318.8,122.3,755.9,280.1,274.0,464.7120075917987,Banco de Chile 4.jpg,None,None
fix,810109,810361,756.4,270.0,Banco de Chile 4.jpg,None
sac,810361,810411,756.9,269.9,1080.8,178.7,295.0,336.4946507747188,Banco de Chile 4.jpg,None,None
fix,810411,810615,1080.0,174.9,Banco de Chile 4.jpg,None
sac,810615,810653,1079.4,176.8,1105.4,57.8,207.0,121.80722474467598,Banco de Chile 4.jpg,None,None
fix,810653,810849,1106.4,61.3,Banco de Chile 4.jpg,None
sac,810849,810859,1107.9,65.1,1110.2,74.5,42.0,9.677293009927926,Banco de Chile 4.jpg,None,None
fix,810859,811159,1107.8,72.7,Banco de Chile 4.jpg,None
sac,811159,811175,1103.6,78.5,1074.0,81.1,68.0,29.713969778540104,Banco de Chile 4.jpg,None,None
fix,811175,811341,1080.3,79.3,Banco de Chile 4.jpg,None
sac,811341,811443,1079.1,82.6,301.9,321.5,335.0,813.08858680958,Banco de Chile 4.jpg,None,None
fix,811443,811691,310.5,317.9,Banco de Chile 4.jpg,None
sac,811691,811743,310.8,317.5,269.2,485.5,347.0,173.07385706686034,Banco de Chile 4.jpg,None,None
fix,811743,811853,274.5,493.8,Banco de Chile 4.jpg,None
sac,811853,811867,274.4,493.3,276.8,473.6,60.0,19.845654436173167,Banco de Chile 4.jpg,None,None
fix,811867,812181,276.9,474.0,Banco de Chile 4.jpg,None
sac,812181,812233,276.9,471.2,606.5,645.7,319.0,372.9429044773476,Banco de Chile 4.jpg,None,None
