sac,284473,284517,695.4,383.6,504.5,446.0,217.0,200.8396624175613,Banco BBVA 1.jpg,None,None
fix,284517,284731,509.2,447.5,Banco BBVA 1.jpg,None
sac,284731,284783,510.6,448.5,383.4,214.7,259.0,266.16213104046193,Banco BBVA 1.jpg,None,None
fix,284783,284929,387.9,215.5,Banco BBVA 1.jpg,None
sac,284929,284955,389.7,218.0,326.2,187.3,118.0,70.53183678311518,Banco BBVA 1.jpg,None,None
fix,284955,285109,300.5,179.8,Banco BBVA 1.jpg,None
sac,285109,285131,301.2,180.1,300.7,137.9,97.0,42.2029619813586,Banco BBVA 1.jpg,None,None
fix,285131,285391,295.2,132.3,Banco BBVA 1.jpg,None
sac,285391,285415,297.8,133.1,379.5,123.6,151.0,82.25047112327077,Banco BBVA 1.jpg,None,None
fix,285415,285843,398.4,131.7,Banco BBVA 1.jpg,None
sac,285843,285863,393.7,136.5,462.3,129.7,139.0,68.9362023903261,Banco BBVA 1.jpg,None,None
fix,285863,286111,481.6,132.3,Banco BBVA 1.jpg,None
sac,286111,286177,482.2,132.0,988.8,122.9,285.0,506.6817245569451,Banco BBVA 1.jpg,None,None
fix,286177,286343,977.0,121.6,Banco BBVA 1.jpg,None
sac,286343,286357,973.7,123.4,941.7,128.7,82.0,32.43593686021725,Banco BBVA 1.jpg,None,None
fix,286357,286603,935.4,133.2,Banco BBVA 1.jpg,None
sac,286603,286619,937.1,132.1,967.0,133.4,69.0,29.928247526375458,Banco BBVA 1.jpg,None,None
fix,286619,286805,973.0,131.2,Banco BBVA 1.jpg,None
sac,286805,286817,973.9,132.2,994.8,129.0,57.0,21.143556938225863,Banco BBVA 1.jpg,None,None
fix,286817,286973,1002.2,129.0,Banco BBVA 1.jpg,None
sac,286973,286995,1002.3,129.7,1077.0,128.0,136.0,74.71934153885464,Banco BBVA 1.jpg,None,None
fix,286995,287357,1094.5,128.3,Banco BBVA 1.jpg,None
sac,287357,287369,1094.9,127.6,1119.0,130.6,68.0,24.286004199950135,Banco BBVA 1.jpg,None,None
fix,287369,287531,1122.4,134.8,Banco BBVA 1.jpg,None
sac,287531,287595,1120.9,134.2,581.0,296.4,368.0,563.7382814746575,Banco BBVA 1.jpg,None,None
fix,287595,287771,582.3,297.2,Banco BBVA 1.jpg,None
sac,287771,287813,586.9,296.2,474.4,464.0,266.0,202.02249874704552,Banco BBVA 1.jpg,None,None
fix,287813,288097,476.3,465.3,Banco BBVA 1.jpg,None
sac,288097,288155,476.8,462.1,914.9,346.4,306.0,453.12040342496164,Banco BBVA 1.jpg,None,None
fix,288155,288349,909.0,343.1,Banco BBVA 1.jpg,None
sac,288349,288369,909.5,340.7,923.0,313.9,75.0,30.008165555395095,Banco BBVA 1.jpg,None,None
fix,288369,288675,930.8,307.9,Banco BBVA 1.jpg,None
sac,288675,288691,931.0,308.3,900.8,317.1,74.0,31.456001017294028,Banco BBVA 1.jpg,None,None
fix,288691,288863,894.6,321.5,Banco BBVA 1.jpg,None
sac,288863,288887,894.4,322.8,970.6,320.5,112.0,76.23470338369532,Banco BBVA 1.jpg,None,None
fix,288887,289093,979.4,321.0,Banco BBVA 1.jpg,None
sac,289093,289135,978.2,318.1,837.8,363.8,163.0,147.65043176367627,Banco BBVA 1.jpg,None,None
fix,289135,289367,842.1,362.4,Banco BBVA 1.jpg,None
sac,289367,289397,838.4,362.8,783.8,340.7,85.0,58.90305594788783,Banco BBVA 1.jpg,None,None
fix,289397,289469,787.3,341.1,Banco BBVA 1.jpg,None
sac,289469,289513,788.9,341.5,656.6,190.0,250.0,201.1356258846254,Banco BBVA 1.jpg,None,None
fix,289513,289719,653.5,190.1,Banco BBVA 1.jpg,None
sac,289719,289761,656.5,191.3,467.8,188.3,188.0,188.72384587009665,Banco BBVA 1.jpg,None,None
fix,289761,289991,472.4,187.7,Banco BBVA 1.jpg,None
sac,289991,290033,472.1,189.3,311.0,191.7,146.0,161.11787610318106,Banco BBVA 1.jpg,None,None
fix,290033,290195,314.8,192.6,Banco BBVA 1.jpg,None
sac,291375,291415,684.5,375.0,518.5,331.3,186.0,171.6557310432716,Banco BBVA 2.jpg,None,None
fix,291415,291547,511.8,331.5,Banco BBVA 2.jpg,None
sac,291547,291581,511.3,332.5,383.0,336.1,145.0,128.3504966877807,Banco BBVA 2.jpg,None,None
fix,291581,291889,372.1,339.9,Banco BBVA 2.jpg,None
sac,291889,291935,363.1,341.2,419.8,132.0,269.0,216.74761821067375,Banco BBVA 2.jpg,None,None
fix,291935,292099,420.8,135.6,Banco BBVA 2.jpg,None
sac,292099,292115,420.3,137.2,405.9,118.8,62.0,23.364930986416386,Banco BBVA 2.jpg,None,None
fix,292115,292315,399.0,111.0,Banco BBVA 2.jpg,None
sac,292315,292349,399.8,109.3,530.0,102.2,157.0,130.39344308668285,Banco BBVA 2.jpg,None,None
fix,292349,292529,539.5,105.7,Banco BBVA 2.jpg,None
sac,292529,292541,536.4,107.3,517.0,105.3,53.0,19.502820308868127,Banco BBVA 2.jpg,None,None
fix,292541,292719,494.1,106.3,Banco BBVA 2.jpg,None
sac,292719,292761,494.3,106.0,710.8,117.0,197.0,216.77926561366513,Banco BBVA 2.jpg,None,None
fix,292761,293097,704.0,118.0,Banco BBVA 2.jpg,None
sac,293097,293147,700.7,120.7,940.8,129.6,188.0,240.26489547996803,Banco BBVA 2.jpg,None,None
fix,293147,293531,933.4,128.6,Banco BBVA 2.jpg,None
sac,293531,293565,934.1,131.1,805.8,125.8,133.0,128.40942333022144,Banco BBVA 2.jpg,None,None
